date,adj_close
2025-04-03,0.27847513044484185
2025-04-04,0.06145638786180241
2025-04-07,0.05349413396686087
2025-04-08,0.0
2025-04-09,0.3191139116954891
2025-04-10,0.19200803718347625
2025-04-11,0.2561566317444428
2025-04-14,0.2848356002270238
2025-04-15,0.2785490741102854
2025-04-16,0.19715714540643914
2025-04-17,0.20186850712997684
2025-04-21,0.11807357361847792
2025-04-22,0.20527385940252874
2025-04-23,0.2645697776793323
2025-04-24,0.3378719407451616
2025-04-25,0.36509011103709454
2025-04-28,0.36747274025693644
2025-04-29,0.3890642905663988
2025-04-30,0.3946034927043893
2025-05-01,0.41821419803822524
2025-05-02,0.4737610081577941
2025-05-05,0.4493359365885419
2025-05-06,0.42007856432293744
2025-05-07,0.43648058387232824
2025-05-08,0.45846255673533154
2025-05-09,0.45575030308686904
2025-05-12,0.5797801211164377
2025-05-13,0.6082904980418076
2025-05-14,0.6123491836783654
2025-05-15,0.628738057687233
2025-05-16,0.6566358524242184
2025-05-19,0.660149326767574
2025-05-20,0.6445748189941232
2025-05-21,0.5800627502376878
2025-05-22,0.5783127501555283
2025-05-23,0.5519358944570842
2025-05-27,0.6318407338892364
2025-05-28,0.6096366013913901
2025-05-29,0.6255341608232001
2025-05-30,0.6252111091648409
2025-06-02,0.6415326122785268
2025-06-03,0.6647058997514512
2025-06-04,0.6650020030517374
2025-06-05,0.6437939738870413
2025-06-06,0.6848905485864107
2025-06-09,0.6886058069767986
2025-06-10,0.7107695169375359
2025-06-11,0.6996171689961117
2025-06-12,0.7151105030568314
2025-06-13,0.6691481065327749
2025-06-16,0.7069329909358211
2025-06-17,0.6730181536628241
2025-06-18,0.6717729423367582
2025-06-20,0.6630028949766618
2025-06-23,0.7015890000746015
2025-06-24,0.7466903636943836
2025-06-25,0.746676889515347
2025-06-26,0.7795621023268597
2025-06-27,0.8011332770485109
2025-06-30,0.8225904142061231
2025-07-01,0.8179191463811804
2025-07-02,0.8377137013011127
2025-07-03,0.8726653930828827
2025-07-07,0.8394367530252
2025-07-08,0.8364349688467123
2025-07-09,0.861835768161304
2025-07-10,0.8734123884231173
2025-07-11,0.8594735145292733
2025-07-14,0.8654031392208048
2025-07-15,0.8487112605028764
2025-07-16,0.862132200100103
2025-07-17,0.8847868959993845
2025-07-18,0.8844033748546187
2025-07-21,0.8903329995461502
2025-07-22,0.8930386804243517
2025-07-23,0.9262134237658883
2025-07-24,0.9292017337653395
2025-07-25,0.9462232369118895
2025-07-28,0.9469837064311597
2025-07-29,0.9342561940965353
2025-07-30,0.9288987290562782
2025-07-31,0.913075441928425
2025-08-01,0.8448412133728271
2025-08-04,0.9067149721462431
2025-08-05,0.8860186331464148
2025-08-06,0.9168915923423282
2025-08-07,0.9134859114312639
2025-08-08,0.9467684482050918
2025-08-11,0.9359996214084334
2025-08-12,0.9846676988106906
2025-08-13,0.9986808450084905
2025-08-14,1.0000000000000004
2025-08-15,0.9873868538679278
2025-08-18,0.9869494360070159
2025-08-19,0.961521688334352
2025-08-20,0.9302987291220064
