date,adj_close
2024-08-20,0.07861475097867326
2024-08-21,0.08847320218656585
2024-08-22,0.12082908527207725
2024-08-23,0.07810917825194491
2024-08-26,0.08543981404026468
2024-08-27,0.06723962980466447
2024-08-28,0.10970677456846717
2024-08-29,0.07280078515646954
2024-08-30,0.056370057250349714
2024-09-03,0.20096053032390115
2024-09-04,0.21612737462726905
2024-09-05,0.18023253066872813
2024-09-06,0.24292210236097544
2024-09-09,0.16885743360175387
2024-09-10,0.15950453101355516
2024-09-11,0.12436804614510677
2024-09-12,0.10869562911501052
2024-09-13,0.0958038138678512
2024-09-16,0.1104650854444908
2024-09-17,0.12234580345226231
2024-09-18,0.13801817226828966
2024-09-19,0.08998987215268195
2024-09-20,0.08543981404026468
2024-09-23,0.07886753734203744
2024-09-24,0.0662285084582423
2024-09-25,0.06673405707793617
2024-09-26,0.06572293573151394
2024-09-27,0.10591502733207353
2024-09-30,0.10010108561690428
2024-10-01,0.16405458912597243
2024-10-02,0.1549544729011379
2024-10-03,0.1951465886087319
2024-10-04,0.1627906573091516
2024-10-07,0.24949440316623728
2024-10-08,0.21865519004684186
2024-10-09,0.20449949119693056
2024-10-10,0.2062689475264109
2024-10-11,0.19438822951863943
2024-10-14,0.17517694804365147
2024-10-15,0.1989382876310567
2024-10-16,0.1721435598973503
2024-10-17,0.16026289010364758
2024-10-18,0.13296258964321295
2024-10-21,0.14155713314131918
2024-10-22,0.1372598613922661
2024-10-23,0.16354901639924407
2024-10-24,0.15950453101355516
2024-10-25,0.191102103223043
2024-10-28,0.17770471524915532
2024-10-29,0.16607683181881688
2024-10-30,0.19160767594977135
2024-10-31,0.2626390047767606
2024-11-01,0.23028307347718036
2024-11-04,0.23281088889675317
2024-11-05,0.1951465886087319
2024-11-06,0.08847320218656585
2024-11-07,0.061425663982460854
2024-11-08,0.05485336317719913
2024-11-11,0.05561172226729166
2024-11-12,0.049039421462029886
2024-11-13,0.03159757220948778
2024-11-14,0.03892820799780761
2024-11-15,0.0851870276769005
2024-11-18,0.07103132882698932
2024-11-19,0.0904954448794103
2024-11-20,0.11097065817121915
2024-11-21,0.1036400464899338
2024-11-22,0.06243678532888308
2024-11-25,0.046258843786127435
2024-11-26,0.03361981490233229
2024-11-27,0.03361981490233229
2024-11-29,0.018705756962328512
2024-12-02,0.014408485213275368
2024-12-03,0.01339736386685314
2024-12-04,0.01718906288917793
2024-12-05,0.019464091945386564
2024-12-06,0.0
2024-12-09,0.03589481985150644
2024-12-10,0.03564205759517669
2024-12-11,0.020475213291808847
2024-12-12,0.029069756789914913
2024-12-13,0.026289179114012462
2024-12-16,0.04853384873530153
2024-12-17,0.07836196461530909
2024-12-18,0.375379167491529
2024-12-19,0.28614760621487056
2024-12-20,0.1413043467779549
2024-12-23,0.10136501743372517
2024-12-24,0.03791708665138538
2024-12-26,0.04954497008172376
2024-12-27,0.08038420730815354
2024-12-30,0.11703738624975252
2024-12-31,0.11577350264700059
2025-01-02,0.13043477422364014
2025-01-03,0.08493424131353633
2025-01-06,0.08265926047139666
2025-01-07,0.12765417244070315
2025-01-08,0.12462083250847095
2025-01-10,0.1711324626579625
2025-01-13,0.16228513279649215
2025-01-14,0.15015162842535645
2025-01-15,0.08468150316424111
2025-01-16,0.0968149593213079
2025-01-17,0.0808897800348819
2025-01-21,0.057886751323500296
2025-01-22,0.058897872669922524
2025-01-23,0.05687562997707807
2025-01-24,0.05257835822802498
2025-01-27,0.12967641513354766
2025-01-28,0.09201211484552646
2025-01-29,0.0958038138678512
2025-01-30,0.07760362963225104
2025-01-31,0.09251768757225476
2025-02-03,0.14787664758321672
2025-02-04,0.11223454177397107
2025-02-05,0.07583417330277076
2025-02-06,0.0690090861341448
2025-02-07,0.09529828935519175
2025-02-10,0.07684529464919299
2025-02-11,0.0821536877446683
2025-02-12,0.07886753734203744
2025-02-13,0.058897872669922524
2025-02-14,0.05055611553518047
2025-02-18,0.06521738711182012
2025-02-19,0.06319514441897561
2025-02-20,0.07305357151983377
2025-02-21,0.1375125995415613
2025-02-24,0.15697671559398235
2025-02-25,0.16835186087502552
2025-02-26,0.16001010374028352
2025-02-27,0.21132453015148767
2025-02-28,0.17340744350010223
2025-03-03,0.2530333640392667
2025-03-04,0.271486334638231
2025-03-05,0.23154700529400118
2025-03-06,0.30586450863065584
2025-03-07,0.26794742197927046
2025-03-10,0.38144589557006225
2025-03-11,0.3576845077685883
2025-03-12,0.2896865188738311
2025-03-13,0.300556091428146
2025-03-14,0.22750251990831227
2025-03-17,0.19565216133546026
2025-03-18,0.22573306357883194
2025-03-19,0.18023253066872813
2025-03-20,0.17770471524915532
2025-03-21,0.16456016185270078
2025-03-24,0.11905962894259697
2025-03-25,0.11071787180785497
2025-03-26,0.14054598768786247
2025-03-27,0.149646103912697
2025-03-28,0.2244691317620111
2025-03-31,0.2403943351554716
2025-04-01,0.22750251990831227
2025-04-02,0.22093021910305055
2025-04-03,0.43604649649093186
2025-04-04,0.8225480229001397
2025-04-07,0.8647623330865094
2025-04-08,0.9999999999999999
2025-04-09,0.5270474658830016
2025-04-10,0.706521733889775
2025-04-11,0.6266430752013153
2025-04-14,0.45803837974885686
2025-04-15,0.43857431191050467
2025-04-16,0.5022749808421397
2025-04-17,0.4266935939027331
2025-04-21,0.5321030967221472
2025-04-22,0.4499494089774789
2025-04-23,0.39635995351006614
2025-04-24,0.34630936248754507
2025-04-25,0.30510614954056325
2025-04-28,0.31294233394857696
2025-04-29,0.288169848907715
2025-04-30,0.3015672368816027
2025-05-01,0.2990394214620299
2025-05-02,0.2505055486196939
2025-05-05,0.27477246093382746
2025-05-06,0.3030839068477188
2025-05-07,0.27249743187761877
2025-05-08,0.24544991778054825
2025-05-09,0.2307886462039086
2025-05-12,0.14206265765397869
2025-05-13,0.13776538590492549
2025-05-14,0.14787664758321672
2025-05-15,0.12790695880406733
2025-05-16,0.1129929008640636
2025-05-19,0.13574314321208114
2025-05-20,0.1344792596093291
2025-05-21,0.2047522775602948
2025-05-22,0.18983821962029102
2025-05-23,0.24064712151883572
2025-05-27,0.156471142867254
2025-05-28,0.1653184727287244
2025-05-29,0.16203234643312797
2025-05-30,0.14661271576639584
2025-06-02,0.1413043467779549
2025-06-03,0.12436804614510677
2025-06-04,0.12234580345226231
2025-06-05,0.1443376867101872
2025-06-06,0.10111223107036099
2025-06-09,0.11097065817121915
2025-06-10,0.10566228918277826
2025-06-11,0.11349847359079196
2025-06-12,0.13270980327984877
2025-06-13,0.20348834574347396
2025-06-16,0.16026289010364758
2025-06-17,0.22320524815925913
2025-06-18,0.1862992587472616
2025-06-20,0.1984327631183972
2025-06-23,0.1784630743392479
2025-06-24,0.11905962894259697
2025-06-25,0.10085944470699681
2025-06-26,0.09656217295794373
2025-06-27,0.08973708578931783
2025-06-30,0.10010108561690428
2025-07-01,0.1026289010364771
2025-07-02,0.09782605656069565
2025-07-03,0.09125375575543393
2025-07-07,0.12689586156467958
2025-07-08,0.10212332830974874
2025-07-09,0.08013142094478937
2025-07-10,0.07608693555910045
2025-07-11,0.09175932848216228
2025-07-14,0.1119818036246758
2025-07-15,0.11653181352302416
2025-07-16,0.11097065817121915
2025-07-17,0.09479271662846345
2025-07-18,0.09201211484552646
2025-07-21,0.09807884292405983
2025-07-22,0.0942871439017351
2025-07-23,0.06572293573151394
2025-07-24,0.0662285084582423
2025-07-25,0.05460060092086938
2025-07-28,0.057128392233407765
2025-07-29,0.0811425422912116
2025-07-30,0.06850351340741645
2025-07-31,0.09984829925354011
2025-08-01,0.19236598682579498
2025-08-04,0.12007077439605368
2025-08-05,0.12841253153079568
2025-08-06,0.10111223107036099
2025-08-07,0.09605660023121537
2025-08-08,0.060161756272674394
2025-08-11,0.08796762945983749
2025-08-12,0.04954497008172376
2025-08-13,0.04347824200319039
2025-08-14,0.052072785501296626
2025-08-15,0.05864508630655835
2025-08-18,0.05611727088698554
2025-08-19,0.07077854246362514
2025-08-20,0.10540950281941408
